Datetime,Tweet Id,Text,Username,Like Count,Retweet Count,Reply Count
2022-02-18 23:53:32+00:00,1494822423115403264,San Ildefonso Pueblo’s mask mandate is still enforced. https://t.co/UAFWsoUDnd,FaknilO,5,2,0
2022-02-18 23:53:19+00:00,1494822366139977737,"My rainbow face mask last weekend had the same response. I received it volunteering, but man, people are judgemental https://t.co/u7dQOJdKDS",pmnorm,9,0,5
2022-02-18 23:52:56+00:00,1494822271772467201,@BryanONolan I’m hoping our district removes mask mandate 3/7. Others are but haven’t heard yet. Strangely two of my girls (and especially the one who never got covid) say they want to still wear masks but not in gym. It’s up to them.,jessepstein,1,0,1
2022-02-18 23:52:55+00:00,1494822266865012736,"@bengaljims_BTR More people than the Rams parade?
How sad when that’s like the only thing you got to hold on to now…. Besides Ramsay’s face mask 😂😂😂😂

Btw, it’s not even close https://t.co/C3tOW1xOFG",socalnsx,0,0,0
2022-02-18 23:52:13+00:00,1494822092231041029,"Breaking- in response to @bcpsky ending mask mandate next week, some students are organizing a protest as they feel they no longer have any way to safely and discreetly utter obscenities at adults who correct their behaviors.",BcpsSatire,1,0,0
2022-02-18 23:52:05+00:00,1494822058081071105,Kids KN95 Face Masks 30 Pcs Kid Face Mask 5 – Ply Breathable Disposable Masks Childrens Comfortable Dust Cup Dust Mask Elastic Ear Loops with Nose Bridge for Girls Boys https://t.co/NjtZoeXBO4,kieutra96347703,0,0,0
2022-02-18 23:51:43+00:00,1494821963281448964,"The saga continues…Appellate Court strikes down @GovPritzker’s school mask mandate but: “The court found the restraining order ""in no way restrains school districts from acting independently from the executive orders.”

Headed to the IL Supreme Court
https://t.co/3VfH3Xmpr6",zamaan_qureshi,0,0,0
2022-02-18 23:51:39+00:00,1494821945891819520,"@CP24 if you want to wear a mask after the mandates are lifted, then wear a mask. no one going to mandate you not to wear a mask, so do as you pleased.",thebroker2005,2,0,0
2022-02-18 23:51:34+00:00,1494821924915933186,California High School Caves After Students Stage Walkout Over Mask Mandate | ZeroHedge https://t.co/NWhaNVBCnX,JawKneeNoWhan,0,0,0
2022-02-18 23:51:23+00:00,1494821879777046540,"@TheAngryEpi @loisrp Agree that's a big issue but my city, Columbus, is (so far) still using that as a guide for when to drop the indoor mask mandate they have maintained since Sept. I'm just thankful they aren't choosing random dates like other places. Everything could have been so much better. 🥺",Pedinska,3,0,0
2022-02-18 23:51:23+00:00,1494821878803935240,Why doesn’t Snake Eyes use sign language? Mute people don’t usually wear a full face mask so you can get at least some basic form of expression somebody wanted an edgy ninja and didn’t think it through. He’s still him though so it’s all love😂,TresLecheoff22,0,0,0
